user_id,session_id,event_name,event_timestamp,product_id,category,price,device_type,traffic_source,country
3233,sess_7fa5d4586b30,cart_add,2024-07-25 16:23:00,PROD_8282,Automotive,752.38,mobile,referral,France
1149,sess_8aa857864909,view,2024-07-20 21:30:00,PROD_1375,Jewelry,2489.49,desktop,Ads,Canada
1109,sess_9ff149956b67,Add_To_Cart,2024-07-28 14:28:00,PROD_2807,Food & Grocery,56.98,mobile,ads,
2069,sess_06da3d405e3d,page_view,25/03/2024 12:26,PROD_5931,Boooks,62.71,mobile,DIRECT,UAE
1039,sess_583ab49be3ca,Add_To_Cart,2024-02-24 06:22:00,PROD_5839,Books,17.03,mobile,ads,Singapore
1308,sess_b9ab938bab7d,Checkout,25/09/2024 15:41,PROD_6868,Electronics,1713.01,tablet,organic,UAE
1624,sess_aa43da77a777,view_item,2024-06-09 18:18:00,PROD_6251,Clothing,138.57,mobile,direct,UAE
2353,sess_4812b1843a5f,addtocart,08-20-2024 15:32:00,PROD_8563,Books,$38.17,mobile,ads,UAE
3699,sess_cd93d8f3bd06,page_exit,22/03/2024 01:48,PROD_3974,,,mobile,organic,France
1795,sess_12c7147305dd,PURCHASE,2024/12/11 02:41,PROD_4286,Toys,59.26,desktop,,Japan
1147,sess_716c0a994afa,null_event,2024-02-18 21:54:00,PROD_1482,Home & Kitchen,,mobile,direct,Australia
3029,sess_0f70a7c23c56,addtocart,2024-09-27 07:18:00,PROD_8456,Jewelry,3991.01,tablet,direct,Japan
3318,sess_0f549e1c07d9,addtocart,2024-11-24 12:11:00,PROD_9906,Electronics,721.57,tablet,referral,France
1181,sess_8f4261068f72,promo_click,27/02/2024 16:56,PROD_7594,,,tablet,organic,
3937,sess_d868ff10b4bf,cart_add,2025-01-20 06:22:00,PROD_7615,Clothing,147.42,desktop,organic,USA
1076,sess_6afc2bd38eb6,VIEW,01/11/2024 11:08,,Home & Kitchen,323.04,mobile,,India
3400,sess_531902637014,scroll,2025-02-15 00:52:00,,Toys,850.44,desktop,,France
2908,sess_dd29e976e0b4,search,2024-06-25 16:56:00,,Food & Grocery,,mobile,,Germany
3458,sess_eab7b71f85e2,viewed,2025/01/02 22:16,PROD_1956,Sports,359.92,desktop,organic,USA
1352,sess_38e312031bc1,viewed,2024-07-04 09:03:00,PROD_9920,Sports,106.55,mobile,ads,France
3020,sess_ba5abb090786,VIEW,2024-12-22 06:17:00,PROD_7826,Clothing,28.28,desktop,organic,Germany
1815,sess_399e70b3909c,page_view,2024-02-13 13:26:00,PROD_8461,Books,22.77,mobile,referral,Canada
1164,sess_c6e87017278c,addtocart,2024-03-24 04:41:00,PROD_1815,Jewellery,363.68,desktop,organic,UK
2589,sess_aab1f328e48d,view,2024-02-16 13:22:00,PROD_5159,Food & Grocery,,tablet,direct,
2872,sess_326102538ddc,AddToCart,2024-11-15 01:27:00,PROD_5953,Sports,11581.9,desktop,organic,UK
3196,sess_613533339f8d,error_event,06-20-2024 01:05:00,,Jewelry,451.08,tablet,ads,Canada
2992,sess_3d85577cf18c,View,2024-12-25 09:22:00,PROD_4706,Jewelry,631.54,tablet,organic,Singapore
1204,sess_ca263ff3137f,Checkout,2024-03-27 05:39:00,PROD_1220,,3047.15,desktop,ads,Germany
2872,sess_b1271b5a86a1,UNKNOWN,2024-11-04 19:23:00,PROD_3589,,,mobile,ads,Singapore
1412,sess_11635aa64a87,veiw,2024/08/08 02:29,PROD_7659,Jewelry,337.68,mobile,referral,Mexico
3199,sess_07bc5eadcaf7,null_event,2024-01-26 13:33:00,,Electronics,,tablet,referral,
2720,sess_b82c40fbbfb8,view,06-16-2024 14:06:00,PROD_5341,Toys,138.93,desktop,referral,UK
1578,sess_9279c292ae9e,purchse,2024-09-27 01:07:00,PROD_8474,Automotive,725.98,desktop,add,USA
1928,sess_d30f08963ab4,wishlist_add,2024-05-06 10:27:00,,Electronics,,tablet,,Germany
2180,sess_4d9048ef2035,checkout,2024-03-09 18:28:00,PROD_1844,Sports,310.47,desktop,orgnaic,Singapore
3523,sess_16f14ea5028c,View,13/06/2024 08:03,PROD_1259,Books,38.62,tablet,referral,USA
3810,sess_14cfd87a6b50,view,2024-04-28 05:02:00,PROD_5250,Automotive,263.72,tablet,direct,UAE
3145,sess_ac43fe52c646,search,2024-10-20 22:11:00,PROD_4684,Automotive,,tablet,organic,Germany
3154,sess_881ea733164b,check_out,11/11/2024 04:05,PROD_6454,Sports,,mobile,organic,Mexico
1812,sess_b16ee22dfd57,View,2024-02-05 02:11:00,PROD_2920,Jewellery,4499.53,desktop,ads,Germany
2180,sess_aeb6d6e2851a,page_view,2024-04-12 16:16:00,PROD_2081,Beuaty,7.3,tablet,organic,Japan
3451,sess_4aaf58461b68,veiw,2024-05-14 02:20:00,PROD_4232,,44.64,desktop,direct,India
3788,sess_8fbdeb5a5bc9,addtocart,2024-10-08 07:23:00,PROD_7111,Beauty,51.75,tablet,ads,UK
2196,sess_fd95245f0589,AddToCart,2024-06-22 09:11:00,PROD_7489,Automotive,270.41,tablet,referral,UAE
2623,,purchased,2024-07-29 09:22:00,PROD_9792,,763.33,tablet,referral,Canada
2218,sess_a6ffeed9f97c,Add_To_Cart,2024-02-16 11:33:00,PROD_6949,,129.92,tablet,organic,France
3923,sess_1babd788dba7,search,2024/05/21 14:41,PROD_2104,Food & Grocery,331.53,desktop,ads,Australia
1012,sess_cf7201190514,veiw,07-21-2024 00:09:00,PROD_5689,Jewelry,3889.92,tablet,organic,Singapore
3714,sess_043115dc6974,veiw,23-Nov-2024 20:06:00,PROD_3644,Beuaty,93.58,mobile,referral,India
2333,sess_d2ac633f24af,null_event,2024-10-11 04:25:00,PROD_2080,,,desktop,organic,USA
3997,sess_173e5c51e74e,view,2024-07-15 02:29:00,PROD_6757,Jewelry,981.09,tablet,direct,France
2905,sess_7ba7b9b4c3a9,view,2024-06-09 17:08:00,PROD_2922,Clothing,98961.64,desktop,,UAE
3339,sess_ac97329d0cde,page_exit,27/06/2024 19:25,PROD_3424,Beauty,303.09,tablet,direct,
2893,sess_8fa222babb7e,view,2024-08-08 19:21:00,PROD_3740,,554.81,mobile,direct,Australia
2020,sess_053b214eb939,begin_checkout,2024/11/05 21:17,PROD_2489,Food & Grocery,45.39,mobile,,Canada
3811,sess_71a922562dcf,AddToCart,2024-01-29 14:30:00,PROD_2687,Sports,,mobile,ads,India
2106,sess_9431f11a9a3f,Add_To_Cart,2024-06-06 07:47:00,PROD_8559,Jewelry,3480.01,mobile,referral,UAE
1151,sess_dfc68eaede47,scroll,2024-06-02 08:15:00,PROD_2614,,,tablet,ads,
3766,sess_e3b11ba4e1c0,click,14-Feb-2024 15:50:00,PROD_8990,Food & Grocery,,,,
2997,sess_2b1d1261acf7,VIEW,2024-05-14 04:26:00,PROD_5342,Beauty,114.43,mobile,referral,UK
3581,sess_9b51c0762cb0,VIEW,2024-01-27 02:13:00,PROD_8066,Toys,52.06,tablet,ads,
2905,sess_382821700be2,view_item,2024-05-23 00:25:00,PROD_9528,Food & Grocery,50.95,desktop,organic,Australia
2219,sess_2815592db178,promo_click,07-06-2024 18:25:00,,,,mobile,,Mexico
2594,sess_252f763f5cdd,viewed,2024-03-14 18:18:00,PROD_3887,Clothing,45.1,mobile,referral,Germany
2748,sess_c8aff7428364,purchased,2024-11-28 20:27:00,,Toys,83.6,,Referral,Singapore
3620,sess_7055e5687f23,PURCHASE,2024-02-27 11:41:00,PROD_9188,Books,$44.69,desktop,ads,UAE
3648,sess_90d96c7c8897,CHECK_OUT,2024-06-17 14:53:00,PROD_6545,Jewelry,4500.5,mobile,organic,
2648,sess_4bfb0d75e826,viewed,2024/12/05 00:29,PROD_4801,Sports,133.82,desktop,referral,USA
2740,sess_688782052a45,add_to_cart,2024-08-12 09:36:00,PROD_4630,Books,78.48,mobile,organic,India
2360,sess_15c35f15aac3,UNKNOWN,05-10-2024 13:45:00,PROD_6770,Sports,105.83,tablet,referral,Canada
3884,sess_3e76940e736c,AddToCart,2024-10-20 22:26:00,PROD_3543,Books,75.25,tablet,organic,Singapore
3538,sess_fbe8eaf04a0b,begin_checkout,2024/09/06 04:54,PROD_2334,Clothing,58.65,mobile,referral,UAE
3432,sess_8d7cf9d78ca6,click,2024-01-27 13:33:00,,Food & Grocery,,desktop,referral,Mexico
1298,sess_3bd45dab90eb,page_exit,04-07-2024 08:03:00,PROD_4253,Food & Grocery,,mobile,,France
2929,sess_681b3b59cf53,order_placed,2024-06-18 20:51:00,PROD_7171,Beauty,142.78,tablet,direct,Brazil
2028,sess_2bc01faff853,logout,28/06/2024 04:10,,,836.84,mobile,organic,Brazil
3912,sess_99ec5e14b405,View,10-04-2024 13:05:00,PROD_4941,Sports,351.7,desktop,organic,Canada
1352,sess_fe2baa21a49a,error_event,29-Apr-2024 10:30:00,PROD_8659,,679.58,desktop,direct,USA
1868,sess_b115c6fc4638,ADD_TO_CART,2024-05-06 17:35:00,PROD_9773,Boooks,63.89,mobile,ads,Mexico
1321,sess_1d6b6c99131e,add-to-cart,2024-09-13 19:25:00,PROD_6158,Food & Grocery,52.95,mobile,referral,UAE
2654,sess_77f78a1a083c,VIEW,14-Jun-2024 00:21:00,PROD_3658,,62627.11,desktop,organic,UK
2151,sess_28d516e03a47,veiw,31-Mar-2024 20:30:00,PROD_6351,Food & Grocery,26.52,desktop,organic,USA
2779,sess_15dc6f1bb0eb,viewed,2024-08-03 13:28:00,PROD_7205,Sports,$68.03,mobile,organic,France
2018,sess_41835af062b4,chekout,2024-05-10 16:23:00,PROD_5620,Automotive,206.24,mobile,organic,UAE
3102,sess_efa360e838cf,view,27/09/2024 11:06,PROD_3723,Books,N/A,mobile,organic,Australia
1298,sess_5b0e541f7d11,page_view,2024/06/15 05:14,PROD_9770,Home & Kitchen,42.76,desktop,direct,USA
2552,sess_e92cd0423958,click,2024/08/23 15:11,PROD_6993,Electronics,,tablet,direct,Germany
2432,sess_0173ccc40793,login,2024-12-15 09:48:00,,Electronics,,desktop,organic,UK
3033,sess_dd3dc83e22e8,Add_To_Cart,2024-10-31 19:36:00,PROD_4327,Automotive,86.93,desktop,referral,USA
3561,sess_551299bd3b16,null_event,27/08/2024 18:43,PROD_1545,Clothing,903.89,,organic,Japan
1784,sess_e0fece22cbe5,View,2024-09-26 02:24:00,,Jewelry,1495.45,,direct,Canada
2355,sess_1d307bf38104,cart_add,2024-06-05 13:32:00,PROD_5392,Sports,109.63,desktop,direct,Mexico
2589,sess_aab1f328e48d,PURCHASE,16/02/2024 13:45,PROD_5159,Food & Grocery,40.59,tablet,direct,Japan
3616,sess_fd61b6195a0a,search,2024-12-17 03:57:00,,Jewelry,,tablet,organic,Japan
3862,sess_5fb569b84ca2,wishlist_add,2024-07-04 17:23:00,,,269.1,mobile,organic,
3882,sess_f450b07bb7b4,add_to_cart,2024-05-06 02:49:00,PROD_2786,Automotive,627.21,,organic,India
1675,sess_9c3ba9fe5ce2,view,2024-08-04 06:12:00,PROD_7493,Electronics,641.63,desktop,organic,Japan
3645,sess_dcb5df16fd55,click,21/06/2024 02:37,PROD_7930,Jewelry,603.64,,ads,Australia
1167,sess_20ad96d93c31,hover,2024-07-18 01:49:00,PROD_4783,Sports,,mobile,ads,Canada
3736,sess_c6bce39e9d17,cart_add,2024-03-17 12:28:00,PROD_3216,Food & Grocery,23.92,mobile,referral,Mexico
1915,sess_d0dd49e0e74b,scroll,28-Oct-2024 03:56:00,PROD_6846,,,desktop,referral,India
2054,sess_3d1cc07e289b,View,2024-04-08 06:20:00,PROD_7561,Home & Kitchen,455.83,tablet,organik,Germany
1509,sess_dfb5cb822d77,add-to-cart,2024-09-18 15:46:00,PROD_3215,Sports,328.06,tablet,direct,Mexico
1390,sess_c177df0193fb,add-to-cart,2024-02-02 12:27:00,PROD_4588,Home & Kitchen,222.42,desktop,organic,UK
2880,sess_766ccdcb8a67,wishlist_add,2024-08-16 07:11:00,PROD_3881,Home & Kitchen,155.15,tablet,,Japan
3483,sess_40fb343407e7,null_event,05-24-2024 22:24:00,PROD_5473,Books,,desktop,direct,
2852,sess_45ee1f95fe07,veiw,2024-11-28 12:04:00,PROD_4413,Automotive,494.23,tablet,referral,UK
3990,sess_b7026c56e484,begin_checkout,2024-07-21 04:03:00,PROD_8311,Jewelry,1155.25,mobile,,Australia
3697,sess_c265fc1bd9fa,wishlist_add,2024-11-18 09:07:00,PROD_6344,,122.7,mobile,organic,
2823,sess_8458748854c5,addtocart,2024-02-25 03:50:00,PROD_2891,Beauty,15.73,mobile,organic,Canada
1553,sess_3f5c6b219cde,Add_To_Cart,03-15-2024 11:36:00,PROD_5646,Electronics,1310.63,tablet,ads,Singapore
1040,sess_22035a25c973,Purchase,2024-08-24 15:17:00,PROD_5783,Electronics,1185.84,mobile,ads,USA
2000,sess_bb115e307d26,View,2024-06-25 03:15:00,PROD_1844,Sports,21.61,desktop,direct,France
2386,sess_035ef4854721,VIEW,24/04/2024 14:13,PROD_5091,Sports,$293.24,mobile,organic,UK
1056,sess_ab7386685e42,buy,2024-07-08 03:38:00,PROD_2007,Books,11.79,tablet,direct,UAE
1137,sess_88c12db59a5a,viewed,2025-02-09 03:04:00,PROD_2989,Clothing,27757.15,desktop,organic,France
3461,sess_6ba401d44399,chekout,2024-01-04 05:29:00,PROD_2851,Jewellery,608.73,desktop,direct,
3001,sess_43ed5ec12fc0,check_out,2024-09-25 07:41:00,PROD_7188,Books,44.13,mobile,referral,Mexico
2382,sess_10cec956f5c4,CHECKOUT,26/10/2024 14:03,PROD_6540,Toys,109.22,tablet,organic,UK
1963,sess_c2d811e22913,addtocart,02-20-2024 12:33:00,PROD_4664,Books,79.86,desktop,organic,India
,sess_7b6757015812,ADD_TO_CART,07/01/2024 21:56,PROD_8937,Toys,32.93,desktop,ads,Japan
1872,sess_82f548f8230e,View,2024/02/27 14:12,PROD_5764,Jewelry,4688.69,desktop,organic,Australia
2374,sess_d5f114e20889,View,09-19-2024 10:30:00,PROD_9109,Toys,102.42,tablet,direct,USA
3253,sess_a84ad689241e,UNKNOWN,12-14-2024 10:53:00,,Automotive,,mobile,ads,Canada
,sess_479a4ed5839e,add-to-cart,09-Mar-2024 20:44:00,PROD_7381,Toys,133.08,mobile,direct,Japan
1789,sess_f8f979ec8c6f,Checkout,13-Oct-2024 06:28:00,PROD_4544,Sports,238.77,tablet,ads,Australia
3962,sess_8e13d76bed0c,add_to_cart,05/01/2025 22:26,PROD_9197,Automotive,316.65,mobile,organic,France
1870,sess_49213377cba2,AddToCart,2024-11-28 22:48:00,PROD_3691,Jewelry,1300.77,desktop,refferal,India
2623,sess_7051547faaa5,order_placed,2024-05-30 20:06:00,PROD_2126,Boooks,$42.91,desktop,organic,Mexico
3679,sess_29193d55b137,veiw,04-Apr-2024 07:23:00,PROD_9754,Automotive,379.49,tablet,ads,Australia
2160,sess_2ac7d64da75e,page_exit,2024-08-25 14:00:00,PROD_6161,Automotive,,desktop,ads,
1213,sess_3caa92c3f87e,wishlist_add,2024-02-03 13:30:00,PROD_5563,,957.66,,ads,Germany
2576,sess_3199fb76c808,hover,2024-06-27 23:39:00,,Home & Kitchen,398.21,mobile,ads,Germany
1832,sess_e6b647ce13ef,scroll,07-14-2024 03:03:00,PROD_9059,Beauty,186.19,,organic,Brazil
3093,sess_cac9374e9583,Add_To_Cart,2024-11-17 05:34:00,PROD_9956,Clothing,179.98,mobile,direct,USA
3444,sess_36d683e7c6f6,page_view,2024-11-01 06:22:00,PROD_7144,Sports,,mobile,direct,USA
1230,sess_f6014c327d5b,login,2024-11-23 01:09:00,PROD_3566,Toys,744.46,mobile,ads,France
2176,sess_0adcb56ef13b,View,2024-04-11 03:27:00,PROD_7562,Electronics,1033.79,desktop,organic,UK
3559,sess_cde34147313f,veiw,2024/07/12 06:16,PROD_6850,Automotive,145.49,tablet,direct,USA
3232,sess_f744c9c4d0b8,addtocart,2024-07-19 20:20:00,PROD_2266,Food & Grocery,35.76,tablet,organic,
1456,sess_23449aa1b967,VIEW,30/06/2024 03:16,PROD_7093,Food & Grocery,24.72,desktop,referral,UK
2987,sess_b95295945651,null_event,2024-11-20 09:37:00,PROD_4060,,259.29,tablet,,Canada
1164,sess_c6e87017278c,check_out,2024-03-24 04:46:00,PROD_1815,,363.68,desktop,organic,UK
1647,sess_507338c4d6ab,veiw,23/05/2024 07:04,PROD_8326,Beauty,31.83,desktop,organic,Brazil
2905,sess_382821700be2,check_out,2024-05-23 01:14:00,PROD_9528,Food & Grocery,50.95,desktop,organic,Australia
1635,sess_a809aff49e66,scroll,2024-04-04 23:08:00,PROD_9224,Automotive,839.45,tablet,,UAE
2173,sess_12ee248adaaa,UNKNOWN,05-20-2024 22:00:00,PROD_9724,Beauty,453.56,tablet,organic,Mexico
1317,sess_1eebce75c845,checkout,2024-10-04 11:39:00,PROD_2512,Food & Grocery,50.6,tablet,organic,Japan
3823,sess_8a6fc6f8c4ef,veiw,15-Feb-2025 11:21:00,PROD_5501,Toys,152.24,mobile,,Singapore
3722,sess_efb978679863,page_view,04/10/2024 18:04,PROD_5035,Sports,396.18,mobile,,Canada
2049,,chekout,2025-01-10 17:36:00,PROD_7284,Electronics,1231.43,tablet,referral,Singapore
2024,sess_36f5735c8fd0,view_item,15/06/2024 10:18,PROD_3451,Sports,318.2,tablet,direct,Brazil
3024,sess_d78b85c7e378,Checkout,2024/04/14 15:44,PROD_7567,Electronics,1012.0,mobile,organic,Australia
1006,sess_15f92a0feaf4,begin_checkout,2024-08-31 09:00:00,PROD_2269,,288.28,tablet,direct,Germany
2816,sess_c71f78477340,View,2024-12-19 03:08:00,PROD_2244,Beauty,86.63,mobile,direct,Japan
1809,sess_b401e3363a9b,wishlist_add,2024-09-11 11:51:00,PROD_6627,Books,177.31,tablet,organic,India
1697,sess_1af1d4cdc96a,UNKNOWN,2024-10-12 03:42:00,,,,mobile,ads,Mexico
3668,sess_01e5d2c596d3,viewed,07-03-2024 05:14:00,PROD_2396,,305.12,desktop,organic,Singapore
1534,sess_d438e22b89b5,null_event,08/10/2024 12:43,PROD_6315,Beauty,,,,Australia
2375,sess_bd15edd1ea2d,addtocart,08/01/2025 05:38,PROD_8120,Sports,374.93,mobile,direct,
1525,sess_da4d5be3ee32,click,2025-01-19 13:45:00,PROD_4377,,,tablet,ads,Brazil
2643,sess_522877457b2e,purchase,2024-01-22 07:06:00,PROD_1429,Food & Grocery,26.91,mobile,direct,USA
1093,sess_8e890f3ca9f1,addtocart,2024-12-20 20:09:00,PROD_2680,Clothing,160.79,mobile,orgnaic,Japan
3408,sess_2d754ca55e54,AddToCart,05/03/2024 13:46,PROD_6833,Clothing,78.45,desktop,orgnaic,Brazil
1121,sess_e5a4440c9aa5,ADD_TO_CART,25/01/2024 14:23,PROD_9966,Sports,262.83,tablet,ads,Mexico
3734,sess_bc7cf1870800,add-to-cart,27/12/2024 06:29,PROD_7314,Home & Kitchn,226.63,desktop,orgnaic,Australia
1683,sess_8b0d5f300315,View,2024-12-16 20:18:00,PROD_8009,Toys,116.21,desktop,direct,Japan
1412,sess_894a47029198,VIEW,2024-08-03 02:12:00,PROD_1089,Food & Grocery,54.15,desktop,organic,Mexico
2977,sess_40c2e9665fc9,View,2024-12-13 09:18:00,PROD_7814,Sports,337.53,tablet,organic,France
1694,sess_43f7d9771ce3,view_item,02-01-2024 07:24:00,PROD_3797,Sports,85.65,mobile,direct,UK
1137,sess_88c12db59a5a,add_to_cart,2025-02-09 03:30:00,PROD_2989,Clothing,27757.15,desktop,organic,France
2616,sess_ac9df530c132,add_to_cart,2024-07-04 18:19:00,PROD_4889,Home & Kitchen,440.47,tablet,organic,Canada
1651,sess_eaeb8d7c9ffe,page_exit,2024-04-21 10:43:00,,,,desktop,ads,Canada
2629,sess_2ba1dc24d1f0,cart_add,07-26-2024 05:52:00,PROD_9360,Electronics,1331.64,tablet,referral,India
1245,sess_5f2801e3a5fe,UNKNOWN,01-10-2025 17:26:00,PROD_5125,Toys,690.13,mobile,referral,India
3812,sess_5035570868eb,view_item,09-06-2024 11:30:00,PROD_6543,,545.8,desktop,organik,India
1252,sess_e2201949173c,scroll,2024-10-02 07:47:00,,,926.77,desktop,organic,Australia
3844,sess_ca0c17ea5c16,Add_To_Cart,2024-03-16 15:15:00,PROD_6048,Jewelry,2733.9,mobile,organic,Canada
3759,sess_2ba490019cee,addtocart,2024-07-04 00:13:00,PROD_1005,Jewelry,2617.93,desktop,referral,Brazil
2949,sess_c31f60efcb91,view_item,2024-12-29 04:11:00,PROD_5205,Automotive,350.03,mobile,ads,Brazil
3825,sess_d3495947d3de,page_exit,2024-07-14 19:09:00,PROD_5518,Toys,234.83,,,Brazil
3906,sess_3cd1a374ba0c,null_event,2024-09-26 19:46:00,PROD_3425,Automotive,455.43,desktop,ads,UAE
3766,sess_e3b11ba4e1c0,viewed,2024-02-14 15:06:00,PROD_2104,Electronics,1490.07,mobile,ads,UK
1582,sess_11549cc6cc31,checkout,2024/02/28 17:56,PROD_9987,Beauty,147.85,,referral,USA
2098,sess_8935ef534dea,view_item,19/11/2024 16:19,PROD_6022,Jewelry,,mobile,organic,UK
3240,sess_6b03a9011741,error_event,2024/01/31 15:30,PROD_3719,,340.38,,ads,Australia
2596,sess_cbaeceb3b8b0,add_to_cart,05/03/2024 02:19,PROD_6884,Toys,130.32,mobile,ads,Canada
3968,sess_7cd60cdcc887,ADD_TO_CART,2024-07-15 05:19:00,PROD_2547,Beauty,88.61,desktop,referral,Brazil
2576,sess_8422f4475fb3,checkout,2024-09-21 07:35:00,PROD_5648,Toys,$115.0,mobile,organic,Canada
3917,sess_8a6d72488709,begin_checkout,2024-03-21 18:40:00,PROD_7293,Books,56.57,tablet,ads,
3243,sess_5895d230580c,add-to-cart,08-01-2024 14:29:00,PROD_7810,Beauty,66.29,tablet,ads,UAE
1884,sess_feb0175e032a,page_view,2024-02-09 09:28:00,PROD_1076,Beauty,141.93,mobile,referral,Germany
3235,sess_7114588b29df,cart_add,2024-04-29 04:38:00,PROD_8290,Food & Grocery,32.84,mobile,organic,UAE
3266,sess_dd3a1aee7853,error_event,2024-06-01 10:37:00,,Books,277.35,desktop,,India
2535,sess_2c51dbb586cd,cart_add,15-Apr-2024 00:49:00,PROD_9849,Sports,225.94,desktop,ads,Mexico
1781,sess_1d4da9c5dc0b,scroll,2024-09-02 16:23:00,PROD_7776,,563.82,mobile,,USA
1023,sess_a7364df6a628,hover,2024-10-09 12:48:00,PROD_4791,,,desktop,direct,India
2030,sess_7b8f2499deaa,View,10/04/2024 15:24,PROD_3187,Home & Kitchen,494.5,tablet,referral,Japan
3427,sess_042925aa76c3,AddToCart,2024/05/31 11:35,PROD_6753,Clothing,167.6,desktop,ads,France
3031,sess_321d075be244,check_out,06-14-2024 01:40:00,PROD_2318,Automotive,732.91,desktop,direct,Singapore
3998,sess_e2737e42dc73,page_exit,29-Apr-2024 04:00:00,PROD_7116,Beauty,,,direct,Singapore
2429,sess_7258cfff5223,chekout,2024/05/26 06:02,PROD_1660,Toys,92.76,mobile,direct,Australia
1930,,viewed,13-Mar-2024 12:20:00,PROD_9246,Clothing,190.22,mobile,direct,UK
2875,sess_a023ede5133f,View,12-12-2024 07:27:00,PROD_3132,Automotive,479.37,mobile,ads,India
3999,sess_dc6f8e06cdbc,VIEW,2024-08-31 09:14:00,PROD_2187,Sports,,tablet,ads,UK
3044,sess_ce41a1afc83a,veiw,2024-07-06 11:21:00,PROD_2004,Books,23.74,desktop,direct,Australia
1089,sess_11892bf38a49,begin_checkout,2024-12-17 22:39:00,PROD_1866,Jewelry,4596.29,tablet,direct,UK
3313,sess_d06ed47b94c4,addtocart,2024-06-23 13:27:00,PROD_2504,Sports,11.35,,organic,Singapore
1292,sess_4c4f5a9869a2,wishlist_add,30-Jul-2024 14:21:00,PROD_6971,Home & Kitchen,,desktop,direct,Brazil
1347,sess_9fc439db06e9,logout,23-Feb-2024 02:20:00,PROD_3009,Jewelry,774.36,desktop,,Singapore
2839,sess_cac4aceb4c39,search,2024-09-23 14:49:00,PROD_7510,Clothing,,tablet,direct,Australia
2097,sess_8f0682e38702,Checkout,2024-10-23 23:38:00,PROD_5562,Home & Kitchen,416.62,desktop,organic,UK
3524,sess_dd63b339d637,VIEW,23-Oct-2024 01:02:00,PROD_2428,Automotive,120.2,desktop,organic,USA
1282,sess_dfd016aae56d,Add_To_Cart,2024-06-09 17:37:00,PROD_8546,,176.43,desktop,referral,UAE
3948,sess_0bdaab464eba,page_view,25-Sep-2024 10:07:00,PROD_9940,Beauty,35.76,tablet,direct,UAE
2848,sess_5629927b6979,chekout,2024-03-06 05:34:00,PROD_9841,Automotive,37.5,desktop,,UAE
2039,sess_68fc48b15dbe,addtocart,16-Dec-2024 20:48:00,PROD_2499,Home & Kitchen,389.51,mobile,ads,France
3979,sess_39eed1174e22,click,27/01/2024 05:35,PROD_8778,Books,,tablet,,UAE
3621,sess_bd35b59efd63,CHECKOUT,2024-01-05 04:13:00,PROD_6891,Beauty,23.97,tablet,organic,
2857,sess_4a94443f110a,view,2024-11-05 19:10:00,PROD_6426,Sports,232.22,tablet,organic,India
3093,sess_cac9374e9583,login,2024-11-17 05:10:00,PROD_7699,Toys,639.85,mobile,referral,Australia
1306,sess_ad3474628bb2,AddToCart,2024-11-19 00:26:00,PROD_6909,Toys,14.36,mobile,organic,Singapore
1315,sess_3179f5891904,view_item,2024/11/21 15:20,PROD_2583,Electronics,1870.35,tablet,referral,Singapore
1098,sess_f9f73ba226d6,view,2024-03-03 04:21:00,PROD_6921,Clothing,275.12,desktop,organic,France
3667,sess_01bbfd7fd21a,addtocart,24/09/2024 08:49,PROD_7948,Toys,25.2,mobile,direct,Japan
3812,sess_b213d82af216,checkout,2024-08-13 09:40:00,PROD_7201,Sports,252.39,desktop,referral,India
2483,sess_cea141e3f03d,scroll,2024/06/01 09:29,,Sports,,mobile,,Japan
1299,sess_0c19c5b0abe7,Add_To_Cart,06/02/2025 10:19,PROD_3561,Home & Kitchen,496.9,desktop,referral,Singapore
2502,sess_291104622a58,UNKNOWN,20-May-2024 20:17:00,,Books,,mobile,organic,India
3716,sess_677634c8cfd8,UNKNOWN,2024-07-02 12:05:00,PROD_9820,,370.59,tablet,direct,Australia
2585,sess_1be9eb8f70bb,UNKNOWN,07/06/2024 09:15,,Toys,393.05,tablet,ads,UK
2589,sess_aab1f328e48d,Checkout,2024-02-16 13:39:00,PROD_5159,Food & Grocery,40.59,tablet,direct,Japan
1732,sess_9d674b0c4fe9,page_exit,2024/01/30 13:51,,,794.68,tablet,referral,Canada
3017,sess_ffb891a5461e,logout,2024-06-27 12:31:00,PROD_6421,Books,657.71,mobile,,Mexico
2044,sess_48e46895bef4,cart_add,2024-10-10 12:16:00,,Books,75.14,mobile,referral,UAE
3516,sess_b0daf8fb698e,error_event,2024-10-07 11:18:00,PROD_9442,Home & Kitchen,,desktop,ads,Brazil
1054,sess_7144c7640e36,wishlist_add,01-15-2024 05:55:00,PROD_6152,Beauty,,mobile,referral,France
3435,sess_fb0df1689d6a,CHECK_OUT,2024-04-05 14:29:00,PROD_5347,Toys,63.07,mobile,direct,Canada
1103,sess_c4977fb86f37,view,2024-07-05 14:20:00,PROD_4015,Toys,165.49,mobile,referral,Australia
3062,sess_ac40eaaabaf7,promo_click,2024-07-21 22:08:00,PROD_7737,Beauty,,desktop,ads,
2930,sess_8a7bf8d64755,view,2024/02/20 08:13,PROD_3229,Clothng,124.26,desktop,referral,UAE
1346,sess_f1612200a9f5,page_exit,2024-05-05 20:58:00,PROD_5932,Books,,tablet,organic,France
3750,sess_1f92debcee0a,cart_add,2024-09-28 06:44:00,PROD_6326,Electronics,1125.63,mobile,direct,Canada
